Date,Price,Link,Name,Edition,Rarity,Available
2018-04-20,2.99,/de/Magic/Products/Singles/Dominaria/Waldfriedhof,Waldfriedhof,Dominaria,Rare,923
2018-04-21,2.99,/de/Magic/Products/Singles/Dominaria/Waldfriedhof,Waldfriedhof,Dominaria,Rare,923
2018-04-22,2.98,/de/Magic/Products/Singles/Dominaria/Waldfriedhof,Waldfriedhof,Dominaria,Rare,923
2018-04-23,2.59,/de/Magic/Products/Singles/Dominaria/Waldfriedhof,Waldfriedhof,Dominaria,Rare,923
2018-04-24,3.08,/de/Magic/Products/Singles/Dominaria/Waldfriedhof,Waldfriedhof,Dominaria,Rare,923
2018-03-23,0.33,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-03-25,0.33,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-03-26,0.3,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-03-27,0.24,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-03-29,0.17,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-01,0.16,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-02,0.33,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-03,0.17,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-04,0.19,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-05,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-06,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-07,0.19,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-08,0.2,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-09,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-10,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-11,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-12,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-13,0.14,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-14,0.17,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-15,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-16,0.14,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-17,0.2,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-18,0.15,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-19,0.17,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-20,0.15,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-21,0.13,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-22,0.15,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-23,0.16,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-04-24,0.19,/de/Magic/Products/Singles/Dominaria/Ritterin+der+Gnade,Ritterin+der+Gnade,Dominaria,Uncommon,2181
2018-03-28,3.4,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-03-30,3.0,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-03-31,2.95,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-02,2.85,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-03,2.8,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-04,2.54,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-05,1.85,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-06,1.31,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-07,0.86,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-08,0.86,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-09,0.75,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-10,0.86,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-11,0.73,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-12,0.72,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-13,0.47,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-14,0.38,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-15,0.33,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-16,0.27,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-17,0.31,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-18,0.33,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-19,0.35,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-20,0.32,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-21,0.31,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-22,0.33,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-23,0.71,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-04-24,0.26,/de/Magic/Products/Singles/Dominaria/Jodah%2C+ewiger+Erzmagier,Jodah%2C+ewiger+Erzmagier,Dominaria,Rare,1238
2018-03-22,0.74,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-03-23,0.74,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-03-27,0.73,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-03-28,0.6,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-03,0.45,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-04,0.5,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-05,0.45,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-06,0.88,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-07,0.95,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-08,1.12,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-09,1.17,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-10,1.32,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-11,1.16,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-12,1.44,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-13,1.3,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-14,1.43,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-15,1.74,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-16,1.6,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-17,1.6,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-18,1.75,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-19,1.69,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-20,1.67,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-21,1.69,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-22,1.76,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-23,1.9,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-04-24,1.82,/de/Magic/Products/Singles/Dominaria/Goblin-Kettenschwingerin,Goblin-Kettenschwingerin,Dominaria,Rare,661
2018-03-23,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-25,0.2,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-26,0.13,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-27,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-28,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-29,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-02,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-03,0.29,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-04,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-05,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-06,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-07,0.14,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-08,0.13,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-09,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-10,0.11,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-11,0.13,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-12,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-13,0.13,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-14,0.17,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-15,0.13,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-16,0.2,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-17,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-18,0.21,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-19,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-20,0.15,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-21,0.19,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-22,0.16,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-23,0.16,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-04-24,0.18,/de/Magic/Products/Singles/Dominaria/Optionen,Optionen,Dominaria,Common,3753
2018-03-26,1.56,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-27,1.16,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-28,1.26,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-29,1.32,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-30,0.86,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-31,1.3,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-01,1.14,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-02,1.12,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-03,1.31,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-04,1.48,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-05,1.09,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-06,1.16,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-07,1.14,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-08,1.02,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-09,1.32,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-10,1.25,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-11,1.34,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-12,1.26,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-13,1.33,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-14,1.61,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-15,1.31,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-16,1.22,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-17,1.3,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-18,1.51,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-19,1.49,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-20,1.27,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-21,1.47,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-22,1.43,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-23,1.4,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-04-24,1.3,/de/Magic/Products/Singles/Rivals+of+Ixalan/Kriegsgleiter-Marodeurin,Kriegsgleiter-Marodeurin,Rivals+of+Ixalan,Rare,1614
2018-03-25,1.99,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-26,1.79,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-27,1.98,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-28,2.14,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-29,1.79,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-30,1.87,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-31,1.95,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-01,1.9,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-02,1.91,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-03,1.98,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-04,2.12,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-05,1.98,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-06,1.79,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-07,1.78,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-08,1.78,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-09,2.1,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-10,2.06,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-11,1.95,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-12,1.93,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-13,1.87,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-14,1.72,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-15,1.93,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-16,2.38,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-17,1.58,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-18,2.3,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-19,1.59,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-20,2.02,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-21,1.84,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-22,1.5,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-04-23,2.0,/de/Magic/Products/Singles/Masters+25/Affen-Geisthelfer,Affen-Geisthelfer,Masters+25,Uncommon,1338
2018-03-26,1.81,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-03-27,1.73,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-03-28,1.78,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-03-29,2.08,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-03-30,2.0,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-03-31,1.73,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-01,2.14,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-02,1.72,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-03,1.71,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-04,1.59,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-05,1.65,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-06,1.79,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-07,1.61,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
2018-04-08,1.56,/de/Magic/Products/Singles/Ixalan/Unbeanspruchtes+Territorium,Unbeanspruchtes+Territorium,Ixalan,Uncommon,2601
